work_station_code,home_station_code,w_lng,w_lat,h_lng,h_lat,dis
16360,16506,117.4198303,40.65085983,116.7996216,40.65085983,0.581425938
16360,16621,117.4198303,40.65085983,116.7996216,40.65085983,0.985099722
16360,13931,117.4198303,40.65085983,116.7996216,40.65085983,6.487275164
16360,16485,117.4198303,40.65085983,116.7996216,40.65085983,0.503404954
16360,16350,117.4198303,40.65085983,116.7996216,40.65085983,0.037992827
16360,16132,117.4198303,40.65085983,116.7996216,40.65085983,0.853481715
16360,16450,117.4198303,40.65085983,116.7996216,40.65085983,0.381285154
16362,16472,117.4198303,40.65085983,116.7996216,40.65085983,0.452693123
16364,16734,117.4198303,40.65085983,116.7996216,40.65085983,1.406505356
16365,18298,117.4198303,40.65085983,116.7996216,40.65085983,9.482726731
16365,16714,117.4198303,40.65085983,116.7996216,40.65085983,1.306218296
16365,18316,117.4198303,40.65085983,116.7996216,40.65085983,9.580507657
16365,18554,117.4198303,40.65085983,116.7996216,40.65085983,10.73432258
16365,16221,117.4198303,40.65085983,116.7996216,40.65085983,0.608939144
16365,16826,117.4198303,40.65085983,116.7996216,40.65085983,1.772869334
16365,16714,117.4198303,40.65085983,116.7996216,40.65085983,1.306218296
16366,16112,117.4198303,40.65085983,116.7996216,40.65085983,1.013300938
16366,16297,117.4198303,40.65085983,116.7996216,40.65085983,0.325509307
16366,16357,117.4198303,40.65085983,116.7996216,40.65085983,0.0599264
16366,16357,117.4198303,40.65085983,116.7996216,40.65085983,0.0599264
16366,16297,117.4198303,40.65085983,116.7996216,40.65085983,0.325509307
16366,16775,117.4198303,40.65085983,116.7996216,40.65085983,1.52471828
16366,16201,117.4198303,40.65085983,116.7996216,40.65085983,0.682343777
16366,16080,117.4198303,40.65085983,116.7996216,40.65085983,1.113405265
16366,16461,117.4198303,40.65085983,116.7996216,40.65085983,0.373859015
16369,17886,117.4198303,40.65085983,116.7996216,40.65085983,7.343250156
16369,16378,117.4198303,40.65085983,116.7996216,40.65085983,0.048990793
16369,19276,117.4198303,40.65085983,116.7996216,40.65085983,14.69119806
16369,15920,117.4198303,40.65085983,116.7996216,40.65085983,1.685820178
16373,16106,117.4198303,40.65085983,116.7996216,40.65085983,1.05029117
16374,16926,117.4198303,40.65085983,116.7996216,40.65085983,2.062122125
16374,16310,117.4198303,40.65085983,116.7996216,40.65085983,0.292253185
16374,15935,117.4198303,40.65085983,116.7996216,40.65085983,1.690163526
16374,16690,117.4198303,40.65085983,116.7996216,40.65085983,1.191493755
16374,16786,117.4198303,40.65085983,116.7996216,40.65085983,1.538927612
16374,16432,117.4198303,40.65085983,116.7996216,40.65085983,0.229578842
16374,16310,117.4198303,40.65085983,116.7996216,40.65085983,0.292253185
16374,16357,117.4198303,40.65085983,116.7996216,40.65085983,0.098098971
16374,16432,117.4198303,40.65085983,116.7996216,40.65085983,0.229578842
16374,16196,117.4198303,40.65085983,116.7996216,40.65085983,0.723479913
16374,16112,117.4198303,40.65085983,116.7996216,40.65085983,1.05183897
16374,17005,117.4198303,40.65085983,116.7996216,40.65085983,2.309413282
16374,15810,117.4198303,40.65085983,116.7996216,40.65085983,2.102996696
16374,17005,117.4198303,40.65085983,116.7996216,40.65085983,2.309413282
16374,17330,117.4198303,40.65085983,116.7996216,40.65085983,4.011157936
16374,16214,117.4198303,40.65085983,116.7996216,40.65085983,0.677836642
16374,16323,117.4198303,40.65085983,116.7996216,40.65085983,0.208460314
16374,16318,117.4198303,40.65085983,116.7996216,40.65085983,0.226853871
16374,16297,117.4198303,40.65085983,116.7996216,40.65085983,0.363783685
16374,16214,117.4198303,40.65085983,116.7996216,40.65085983,0.677836642
16374,16297,117.4198303,40.65085983,116.7996216,40.65085983,0.363783685
16374,3611,117.4198303,40.65085983,116.7996216,40.65085983,23.94023644
16374,16318,117.4198303,40.65085983,116.7996216,40.65085983,0.226853871
16374,17129,117.4198303,40.65085983,116.7996216,40.65085983,2.821026667
16377,16597,117.4198303,40.65085983,116.7996216,40.65085983,0.790825936
16377,16131,117.4198303,40.65085983,116.7996216,40.65085983,0.963925175
16377,16395,117.4198303,40.65085983,116.7996216,40.65085983,0.064487952
16378,16635,117.4198303,40.65085983,116.7996216,40.65085983,0.928693506
16379,16609,117.4198303,40.65085983,116.7996216,40.65085983,0.841150213
16380,15709,117.4198303,40.65085983,116.7996216,40.65085983,2.513627596
16381,16663,117.4198303,40.65085983,116.7996216,40.65085983,1.04383035
16381,15841,117.4198303,40.65085983,116.7996216,40.65085983,2.007626924
16381,16621,117.4198303,40.65085983,116.7996216,40.65085983,0.862058723
16381,16329,117.4198303,40.65085983,116.7996216,40.65085983,0.230605795
16381,16802,117.4198303,40.65085983,116.7996216,40.65085983,1.583719212
16381,7122,117.4198303,40.65085983,116.7996216,40.65085983,17.3544426
16381,16549,117.4198303,40.65085983,116.7996216,40.65085983,0.605001087
16381,16296,117.4198303,40.65085983,116.7996216,40.65085983,0.399490628
16381,16549,117.4198303,40.65085983,116.7996216,40.65085983,0.605001087
16381,16119,117.4198303,40.65085983,116.7996216,40.65085983,1.040439088
16381,16408,117.4198303,40.65085983,116.7996216,40.65085983,0.110555131
16381,15232,117.4198303,40.65085983,116.7996216,40.65085983,3.761587473
16381,16454,117.4198303,40.65085983,116.7996216,40.65085983,0.269944431
16383,15276,117.4198303,40.65085983,116.7996216,40.65085983,3.700236955
16383,16839,117.4198303,40.65085983,116.7996216,40.65085983,1.739561785
16383,16857,117.4198303,40.65085983,116.7996216,40.65085983,1.792792785
16383,18987,117.4198303,40.65085983,116.7996216,40.65085983,12.95833628
16383,16967,117.4198303,40.65085983,116.7996216,40.65085983,2.168139581
16383,16063,117.4198303,40.65085983,116.7996216,40.65085983,1.271401964
16383,14876,117.4198303,40.65085983,116.7996216,40.65085983,4.735511662
16383,16693,117.4198303,40.65085983,116.7996216,40.65085983,1.162892617
16383,16834,117.4198303,40.65085983,116.7996216,40.65085983,1.728642606
16383,16295,117.4198303,40.65085983,116.7996216,40.65085983,0.413563924
16383,16512,117.4198303,40.65085983,116.7996216,40.65085983,0.494775321
16383,17778,117.4198303,40.65085983,116.7996216,40.65085983,6.590407281
16383,16640,117.4198303,40.65085983,116.7996216,40.65085983,0.939049438
16383,15135,117.4198303,40.65085983,116.7996216,40.65085983,4.0496507
16383,16877,117.4198303,40.65085983,116.7996216,40.65085983,1.850118478
16383,16583,117.4198303,40.65085983,116.7996216,40.65085983,0.690638104
16383,16583,117.4198303,40.65085983,116.7996216,40.65085983,0.690638104
16383,18452,117.4198303,40.65085983,116.7996216,40.65085983,10.25720425
16383,16459,117.4198303,40.65085983,116.7996216,40.65085983,0.278439077
16383,17433,117.4198303,40.65085983,116.7996216,40.65085983,4.515080726
16383,16839,117.4198303,40.65085983,116.7996216,40.65085983,1.739561785
16383,17198,117.4198303,40.65085983,116.7996216,40.65085983,3.157690224
16383,16447,117.4198303,40.65085983,116.7996216,40.65085983,0.243634193
16383,16295,117.4198303,40.65085983,116.7996216,40.65085983,0.413563924
16383,16759,117.4198303,40.65085983,116.7996216,40.65085983,1.371721926
16384,16539,117.4198303,40.65085983,116.7996216,40.65085983,0.564998006
16384,16332,117.4198303,40.65085983,116.7996216,40.65085983,0.233324507
16384,9022,117.4198303,40.65085983,116.7996216,40.65085983,14.39761425
16385,16437,117.4198303,40.65085983,116.7996216,40.65085983,0.196806975
16385,15491,117.4198303,40.65085983,116.7996216,40.65085983,3.079927713
16385,15137,117.4198303,40.65085983,116.7996216,40.65085983,4.013239141
16385,16416,117.4198303,40.65085983,116.7996216,40.65085983,0.114973147
16386,18056,117.4198303,40.65085983,116.7996216,40.65085983,8.296539141
16386,16197,117.4198303,40.65085983,116.7996216,40.65085983,0.75496032
16386,16629,117.4198303,40.65085983,116.7996216,40.65085983,0.865964229
16387,16554,117.4198303,40.65085983,116.7996216,40.65085983,0.605637502
16387,17653,117.4198303,40.65085983,116.7996216,40.65085983,5.629505937
16387,17418,117.4198303,40.65085983,116.7996216,40.65085983,4.434544401
16387,16472,117.4198303,40.65085983,116.7996216,40.65085983,0.331707184
16388,18094,117.4198303,40.65085983,116.7996216,40.65085983,8.443797731
16391,16781,117.4198303,40.65085983,116.7996216,40.65085983,1.440827883
16391,16781,117.4198303,40.65085983,116.7996216,40.65085983,1.440827883
16391,16706,117.4198303,40.65085983,116.7996216,40.65085983,1.171012473
16391,16984,117.4198303,40.65085983,116.7996216,40.65085983,2.178232719
16392,16723,117.4198303,40.65085983,116.7996216,40.65085983,1.228972619
16392,16061,117.4198303,40.65085983,116.7996216,40.65085983,1.305612337
16392,16559,117.4198303,40.65085983,116.7996216,40.65085983,0.59737923
16392,12645,117.4198303,40.65085983,116.7996216,40.65085983,8.845044587
16392,16037,117.4198303,40.65085983,116.7996216,40.65085983,1.370619241
16392,16600,117.4198303,40.65085983,116.7996216,40.65085983,0.771871445
16392,16098,117.4198303,40.65085983,116.7996216,40.65085983,1.187915628
16392,16600,117.4198303,40.65085983,116.7996216,40.65085983,0.771871445
16393,16734,117.4198303,40.65085983,116.7996216,40.65085983,1.27055683
16394,16245,117.4198303,40.65085983,116.7996216,40.65085983,0.668066835
16395,16343,117.4198303,40.65085983,116.7996216,40.65085983,0.230158321
16395,16799,117.4198303,40.65085983,116.7996216,40.65085983,1.517415482
16395,16732,117.4198303,40.65085983,116.7996216,40.65085983,1.245163308
16396,16312,117.4198303,40.65085983,116.7996216,40.65085983,0.36290992
16396,16344,117.4198303,40.65085983,116.7996216,40.65085983,0.230451178
16396,16438,117.4198303,40.65085983,116.7996216,40.65085983,0.153408849
16396,17454,117.4198303,40.65085983,116.7996216,40.65085983,4.515085992
16396,17830,117.4198303,40.65085983,116.7996216,40.65085983,6.804054148
16396,16312,117.4198303,40.65085983,116.7996216,40.65085983,0.36290992
16398,16496,117.4198303,40.65085983,116.7996216,40.65085983,0.362694898
16398,16346,117.4198303,40.65085983,116.7996216,40.65085983,0.231362599
16398,16663,117.4198303,40.65085983,116.7996216,40.65085983,0.987373916
16398,16831,117.4198303,40.65085983,116.7996216,40.65085983,1.661047367
16398,16279,117.4198303,40.65085983,116.7996216,40.65085983,0.557311673
16398,16279,117.4198303,40.65085983,116.7996216,40.65085983,0.557311673
16398,16280,117.4198303,40.65085983,116.7996216,40.65085983,0.556631195
16399,16078,117.4198303,40.65085983,116.7996216,40.65085983,1.256700304
16400,15979,117.4198303,40.65085983,116.7996216,40.65085983,1.634092476
16400,16583,117.4198303,40.65085983,116.7996216,40.65085983,0.623454421
16400,16699,117.4198303,40.65085983,116.7996216,40.65085983,1.108970406
16400,16459,117.4198303,40.65085983,116.7996216,40.65085983,0.211004837
16400,15383,117.4198303,40.65085983,116.7996216,40.65085983,3.44094943
16400,17910,117.4198303,40.65085983,116.7996216,40.65085983,7.467795785
16400,16287,117.4198303,40.65085983,116.7996216,40.65085983,0.521707752
16400,16380,117.4198303,40.65085983,116.7996216,40.65085983,0.089455125
16400,16699,117.4198303,40.65085983,116.7996216,40.65085983,1.108970406
